701,2.12863,2.82545,2.38572,7.47908,4.84189,4.13498,8.76692,18.8848,13.4538,37.9151,5.54275,8.73285,1.71741,2.8169,0.39115,0.502388,19.6233,0,0.25746,0.396018
702,2.202,2.18491,1.93417,1.98192,1.9338,2.16868,2.4098,2.31984,2.03676,2.16867,2.33986,2.23201,3.70423,2.3316,4.22693,2.49843,2.12854,2.42536,2.73919,2.44771
301,1.90575,2.22934,2.55692,2.09872,2.20192,7.18677,4.07056,26.9432,2.99598,3.95539,4.25214,2.71399,3.61812,4.19794,10.1023,12.3202,7.15122,8.44961,8.60314,0.130136
401,2.15766,7.60586,12.1754,12.7617,83.3234,9.90701,4.01419,1.57468,1.93141,4.18499,5.70103,0.0274812,7.48059,0.104967,3.5897,0.0280439,0.384565,2.46462,0.144386,0.0609545
5,2.12921,1.99318,2.2826,2.21208,1.90212,2.03476,2.74234,2.06616,2.402,6.42962,3.13352,15.4635,2.47059,2.99143,3.41533,2.4673,3.42125,1.98074,2.46402,0.876482
506,5.63378,3.03227,4.56337,4.27991,3.40085,30.6655,34.5188,0.629415,0.273191,1.25681,0.997638,6.24889e-05,0,0,0,0,0,0,0,0
601,2.52318,2.367,11.9758,2.51171,4.28841,3.45377,5.61959,3.60293,3.42888,7.41851,2.55487,4.21397,3.42187,7.66632,7.86369,24.3253,16.109,0.626807,5.35903,0.0468147
602,3.17406,2.22184,2.30165,2.15846,1.96201,2.25539,1.964,2.29897,2.40397,2.24689,2.20419,3.27326,2.1946,2.56204,3.05256,2.41948,2.44828,2.68407,2.63821,2.2511
402,2.45127,2.13389,2.56763,2.25713,1.90596,2.23413,2.9414,2.82987,2.23457,2.13111,2.09147,2.30574,2.35019,2.34574,2.16499,3.23953,1.98963,2.45847,2.17907,2.25384
302,3.29803,2.4322,2.06326,4.14381,3.61443,29.2929,4.76014,7.29475,5.28764,5.71629,7.73472,9.15938,24.7078,3.20006,0.0235344,1.18518,0.374316,0.107185,1.06535e-06,0
703,2.04267,2.59866,7.07326,4.34127,5.82458,2.89547,3.80114,3.29471,2.36081,3.4378,2.38703,3.11048,2.5298,2.76019,3.08697,2.94914,3.54399,8.03241,18.5223,52.8034
203,9.88321,10.0887,21.6029,1.48667,0.693049,3.799,0.0211363,0.661792,0.193493,3.17828e-05,2.34522,1.66893e-06,0,0,0,0,0,0,0,0
204,2.18698,2.42157,2.18034,2.05346,2.18474,2.19557,2.26385,2.02275,2.10739,2.03725,2.11809,2.76334,2.64828,2.25844,2.165,2.46886,2.26109,4.54961,2.24722,2.18491
403,2.86582,1.99704,2.28271,2.1331,1.89441,2.13271,3.81586,2.38004,2.61028,2.16798,2.40707,4.19087,3.52329,2.94811,3.17161,7.17332,11.2975,10.1207,33.5828,2.11288
6,4.0914,4.44596,26.0746,1.598,0.00174272,1.25967,1.11627,1.55957,1.25671,3.44027,1.96835,2.44305,4.72966,2.51563,2.93159,3.0349,2.58067,2.40186,2.87582,3.68266
103,2.3898,4.01869,5.71663,3.03059,3.1981,21.9832,27.9693,8.3269,12.4209,49.5113,7.71799,5.11937,2.66965,0.86718,6.73479,1.55434,2.06921,0.489263,0.328187,0.118583
303,2.4566,2.18657,2.24723,1.92019,4.67886,3.12911,6.40029,15.6554,30.8079,9.02586,2.66207,7.28059,0.401944,0.307251,0.901595,1.15689,0.0591127,0,0,0.00229909
603,3.62861,70.8576,8.57021,9.1928,9.1544,10.6669,11.0403,5.14729,0.0774479,1.75454,0.0887046,0.00040888,0.00606212,9.3695e-09,0,0,0,0,0,0
404,2.83833,3.26572,5.52888,4.70359,33.6604,9.14039,0.00723002,3.40457,0,0,0,0,0,0,0,0,0,0,0,0
604,1.91855,2.38131,1.91014,104.052,18.1867,12.1994,13.7911,0.642147,1.56682,37.0187,0.590906,0,0,0,0,0,0,0,0,0
7,1.92124,2.81083,2.0085,2.1787,2.83066,1.85649,2.14872,2.12435,1.94295,2.00284,2.34242,3.53299,2.45039,2.26468,2.37815,5.25946,10.6281,12.9597,12.9019,33.0752
405,1.91555,2.20338,2.13497,2.63974,2.2907,3.32053,3.26494,82.7127,3.10569,3.21396,3.34834,3.49203,3.95462,3.36048,3.74055,3.63826,4.60638,4.02023,4.18083,6.30222
205,15.6608,10.4909,8.71227,11.6867,6.7064,13.4347,0.689145,5.6951,3.23781,0.41534,0.0012602,0.142348,0.000266172,1.17505,0.502974,0.536412,0,0.0664685,2.77098,1.30443
704,2.09285,2.98,4.44089,9.96747,9.07302,6.78396,4.07516,7.85154,2.26022,3.975,10.2622,3.11133,0.263285,5.19102,3.69204,5.57658,0.0821399,0.00432209,0.164843,0.00127613
104,4.85597,12.381,7.94172,6.91548,6.20965,3.03292,1.80366,2.64126,0.036464,0.000705659,0.0120049,0.0397762,0.000255127,0.000173294,0,0,0,0,0,0
304,12.0484,3.16494,6.7262,2.25921,5.2945,32.6015,5.6506,0.442695,0.340994,1.1198,0.0273566,0.0806167,8.62758,4.55243,8.01327,7.46679,2.15952,1.40282,0,0.0580632
406,2.47736,2.77688,2.19112,4.80738,21.0803,10.5209,4.90227,5.07357,5.19647,118.391,0.0544863,0.202767,0.000953861,0.000691845,2.2053e-06,8.41641e-08,0,0,0,0
507,2.41914,2.56127,7.77373,5.04599,11.0263,4.14657,12.5794,8.8486,4.03174,2.90022,4.37763,2.94373,1.65743,0.000653197,0.00256304,0.0305728,0.76133,1.42308,0.151191,4.63464
705,2.22383,2.22405,2.27195,2.65148,2.00401,2.24184,3.04783,2.10046,2.08353,2.15855,2.45423,2.23564,2.08859,2.43931,2.81557,2.38724,3.00141,3.22874,1.31181,0.449403
305,7.20072,137.936,3.94887,8.57574,5.85446,4.94519,5.82979,6.10141,5.66302,12.0234,0.000850183,1.64586e-06,1.16932,0,0,0,0,0,0,0
105,4.77561,12.5284,5.44999,6.17777,7.59932,7.89036,0.497445,1.7666,0.743418,0.0692099,0.730196,0,0,0,0,0,0,0,0,0
605,2.10535,2.07879,2.24057,2.37448,2.3123,2.31118,3.8141,2.42579,16.1273,6.76252,4.46891,12.4402,65.1515,6.84632,7.88764,1.28595,0.628731,0.321888,1.15433e-06,0
606,2.28071,1.88285,1.99644,2.67046,1.97345,2.21088,2.67104,4.08779,2.2907,2.02288,2.23066,2.00995,2.41023,2.27825,2.20041,2.07255,2.56968,2.31843,2.67451,2.38374
8,2.37657,2.34063,2.61234,34.6226,47.4946,5.36102,6.14841,8.72219,9.7317,0.227267,0.00012029,0.129191,1.71272e-06,2.88004e-06,0,0,0,0,0,0
206,2.41811,2.2753,3.33005,2.02198,2.43168,12.3028,4.22418,35.1795,19.7538,0.107809,4.86889,1.21211,0,0.224409,0,0,0,0,0,0
706,2.00656,1.9469,3.4398,1.99846,1.8866,2.48784,1.74905,2.34212,2.55809,7.23771,8.48342,6.75321,7.65463,9.81699,20.5022,0,0,0,0,0
306,2.4408,3.91891,2.49999,5.88186,3.22197,3.72948,0.313883,7.28246,0,0.0544781,0.0197747,3.65081e-05,0,0,0,0,0,0,0,0
407,1.89696,2.09349,2.00999,2.00856,2.084,2.1757,2.05458,2.10626,2.07449,2.52095,2.61373,2.49095,2.13033,3.84589,7.57273,2.6618,4.05197,6.0434,5.21701,100.094
408,1.91971,1.96834,1.85506,2.20192,1.92725,1.93173,2.98746,2.05281,2.67183,2.97733,2.38117,2.06959,2.32069,2.66256,2.40766,2.5118,2.70959,2.48175,2.30611,2.47538
409,2.32747,1.97185,3.34499,2.49549,2.0785,2.21117,2.09276,2.12778,3.79653,1.86209,2.62355,2.02797,4.36079,2.3192,2.17486,2.18668,3.99391,2.609,2.29439,2.2194
607,2.1607,1.79137,2.18504,2.17872,2.83768,2.52083,3.28672,2.36251,4.12126,2.96806,3.08857,7.07616,2.99275,4.15989,7.50625,23.596,13.961,22.9095,8.97651,20.8081
508,1.9009,2.39594,2.19422,2.18141,2.47164,2.13734,2.30166,2.04439,3.04197,5.95613,12.8245,5.55359,52.4042,5.02188,8.40932,7.34246,0.353306,6.12459,0.94274,0.511726
410,2.20508,2.3446,2.91487,2.04017,2.00899,2.23224,2.15757,2.4637,2.83122,2.48773,3.50552,2.55162,6.0413,4.70744,9.07324,4.18885,0.495673,0.755188,0.000437698,0
106,2.33644,3.68582,5.1876,44.3862,2.08743,12.9029,15.3332,33.9464,14.9928,0.583464,0.927925,4.32833,0.627071,1.05008,2.03315,0.613047,0.182332,0,0.00762004,2.5264e-06
608,2.3071,1.95967,3.49319,3.40873,2.10403,2.02946,3.11217,2.825,2.38795,2.11393,3.67169,2.21496,2.04858,5.29521,2.92527,3.11477,2.68455,69.1238,3.52854,2.75103
707,1.99869,2.08227,2.85943,2.48169,2.05169,2.14845,1.88259,2.22943,3.15817,2.05221,2.15817,2.88454,3.43118,2.9904,4.66064,4.30214,20.0071,10.9984,4.94168,0.683533
708,2.60642,2.00626,1.92012,2.54815,2.94929,3.47045,2.28907,2.54853,2.13072,2.06497,1.95966,2.3428,3.0271,2.96806,2.36274,2.29893,2.00843,2.52711,2.37315,2.26307
207,1.91672,2.27362,2.0202,3.25836,36.3934,3.52546,3.62673,1.9771,1.81282,2.43927,7.86589,35.9619,40.3506,0.336199,0.24763,0,0,0,0.724245,0.340575
307,23.8317,0.0225071,1.36123,0.0170286,0.808219,6.27282,0.975894,1.24696,0.170765,0.0303671,0.846302,2.40471,2.09423,2.00029,0.666445,0.119173,0,0.0269296,0.0840946,0
308,2.62798,2.36101,2.04545,1.85203,2.5108,3.83033,6.25048,2.42403,2.19051,2.78591,31.3957,1.46651,1.22321,0.636548,0.245982,0.150398,9.6276e-05,2.48398e-06,0,0
9,3.09437,3.7448,4.23262,2.91054,163.25,8.55766,2.51197,5.40057,0.814909,2.02543e-05,0.507901,1.72395,4.65158e-05,2.50466e-06,0,0,0,0,0,0
309,1.99708,2.25105,3.53111,2.37775,2.04386,2.09287,2.0483,2.40371,2.343,2.07765,2.26669,5.18216,2.47579,2.36994,2.01438,3.86793,2.20992,3.2605,2.40475,3.01865
609,2.63296,2.1416,3.11991,2.15938,1.90267,1.92005,2.49797,3.09787,3.08576,3.3668,2.17738,4.46253,3.08983,3.59585,2.81076,2.20969,3.50723,59.5775,10.3,12.7573
10,2.2896,1.91382,2.85565,2.67234,3.26318,3.86765,2.00591,2.34218,2.34247,4.33696,2.24544,3.46926,2.7168,5.69989,13.7855,13.8187,9.73449,3.37233,4.37886,3.48463
709,1.89601,2.64709,2.2244,3.0315,3.93605,2.23755,2.31679,1.965,3.76215,2.64821,3.36535,3.96475,7.53968,5.16291,13.5015,9.63233,63.4798,28.3902,16.9599,5.21852
411,2.64933,2.94586,2.43784,2.44902,2.17303,2.77363,3.46109,2.66216,30.5627,9.48328,12.5024,5.47354,9.3586,4.92247,5.32137,18.9315,0.161207,6.29577,1.03998,0.47732
208,2.91452,2.36265,1.94246,2.5294,4.10833,3.13629,1.96585,2.06817,2.19769,3.35219,2.27234,2.83114,2.55008,3.63716,2.47971,3.67246,5.10038,97.7119,5.84807,0.000181494
209,2.44128,2.17559,1.90434,2.31098,2.35114,2.54115,2.17458,2.28387,1.87015,3.157,5.31653,2.42353,2.0826,2.34159,2.3212,2.16945,9.99607,11.635,0.0780547,0
412,4.44904,3.71623,60.593,4.85201,4.38241,5.93094,5.87011,0,0.182157,1.22049e-05,0.00971147,0.00205345,0,0,0,0,0,0,0,0
413,2.22823,1.96791,1.92417,1.93186,2.50147,1.95528,2.13611,2.31626,2.37284,2.23203,2.11961,2.34816,2.68271,2.38523,2.45533,2.22022,2.66796,3.53926,2.437,2.33128
11,2.25654,2.62256,2.22973,2.86532,7.27992,3.43594,2.15485,3.91048,4.56012,25.7482,5.48623,9.54456,14.9952,5.17961,23.5313,0.587627,4.63223,0.18741,5.9347e-07,0.00244029
414,1.81824,2.4,3.99272,3.37089,2.98277,1.87177,2.77268,1.95584,2.26789,2.30072,2.09128,2.96783,1.98897,2.09349,2.70033,1.95626,2.3346,2.36629,2.57801,2.30347
415,2.12919,4.01661,2.01969,2.19897,1.97456,3.39123,2.3785,2.11415,2.28652,2.31144,2.14104,2.3407,1.9277,2.20827,2.13495,2.40578,2.42991,1.94108,2.2761,2.85681
310,7.68867,35.4842,3.00683,3.01171,2.84939,3.97966,4.87932,11.8384,63.7128,28.5349,1.95212,2.29286,0.639848,0.813282,0.124034,3.14957e-05,0.445474,1.00423,0,2.25996e-06
107,15.4611,3.84142,4.2177,5.18753,6.63098,2.78694,0.658332,4.47832,14.1791,1.61588,0.479331,3.40115,0.734356,0.249567,0.0661511,0.358603,0.11869,0.688266,0.00700789,0.0031638
610,4.50299,4.4332,5.95586,0.496301,2.86044,0.00693606,0.187376,3.72626,2.32065,1.08393,1.34753,5.59296,0.789342,0.578134,0.199846,0.150951,1.43006,1.77569,1.13559,0.135318
611,2.20852,2.12182,1.84536,2.2378,2.17613,2.1958,2.10566,1.96165,2.70299,1.99857,2.32918,2.05931,1.93997,2.18482,2.04061,2.60135,2.0259,2.39604,2.20859,2.61636
210,4.14304,5.74513,6.36867,28.0057,26.4688,9.11981,0.00455158,0.368545,0.113665,8.66555e-07,0,0,0,0,0,0,0,0,0,0
509,13.3309,17.4024,2.97901,0.467772,6.12612,0.418895,8.07361,1.37047,18.6883,19.6529,1.52919,0.228312,0.0693583,0.69565,0,0,0,0,0,0
710,2.64767,8.19606,15.7351,11.9118,4.63957,1.42802,0.231672,2.24746,3.0658,0.307523,0,1.10464,0.648814,0,0,0,0,0,0,0
711,3.33119,1.93165,2.88087,1.97724,2.17518,2.28711,1.90352,2.11956,2.25319,2.10336,2.64984,2.09347,2.78611,2.50577,2.02171,2.47327,2.269,1.94828,2.4861,3.21654
211,2.05945,2.39677,2.87893,2.0491,2.32409,3.05851,2.27864,20.8031,11.2892,0.000442273,1.4213,0.691811,2.34153e-06,0.13003,0,0,0,0,0,0
212,1.98448,1.98651,2.87095,2.13763,3.38137,2.28866,2.02101,1.97995,2.08094,2.68277,2.11198,2.12262,2.20338,2.15033,1.99302,2.71274,2.41285,2.7494,2.21322,2.79324
12,2.81024,4.63963,9.38453,0.426863,1.49853,0.408087,0.508535,0.0606994,3.86366,2.47204,0.167127,0.000103076,0.0351153,0.459725,0.141088,0.000263567,0,0,0,0
13,2.00962,2.85749,2.91842,2.21952,2.04708,2.24371,2.45638,2.54875,3.30372,2.37463,2.36636,2.47504,2.46398,2.25119,2.4266,2.58885,2.4209,2.35877,2.38053,2.51874
311,34.9334,5.06198,8.75705,6.21157,1.07888,1.50019,2.85533,0.996711,0.180898,0.822612,0,0,0,0.119941,0.392195,0.342604,0.041188,0.590138,0.078643,0.00200499
712,2.77862,2.29065,2.40529,2.1916,2.55583,2.14519,2.24571,1.97997,2.20696,2.33144,2.60218,3.36045,6.34399,3.62616,3.11188,11.4233,15.0098,4.69311,7.99122,0.378918
108,9.85677,19.1752,0.587381,2.15208,1.11983,0.849255,0.188789,0.970009,1.73296e-06,8.98204e-05,0.636726,1.91461,0,0,0,0,0,0.42141,1.83991e-06,0
109,1.88416,2.11789,2.26648,2.10687,2.0601,2.46856,2.36897,2.55455,2.11306,2.21584,1.9474,2.16353,2.04185,2.07147,2.13144,2.82045,2.74249,2.66282,2.30446,2.31165
510,2.07865,1.93142,2.0114,2.53947,2.24462,2.38645,4.00497,2.02818,2.33063,2.58544,3.22423,3.80417,3.18728,5.68119,8.98912,8.3858,9.69303,0.0876389,1.54661,0.405177
14,2.81203,4.44967,2.38747,2.82202,4.10891,9.03491,6.89523,7.90112,10.4985,21.4638,1.95736,1.94361,1.86377,1.7178,1.53169,2.16037,1.74105,2.1122,2.15777,2.1934
416,2.00117,1.77177,1.91203,2.9201,3.28924,2.34145,5.8152,7.70963,17.5478,12.0099,0.214325,15.635,7.93091,6.6447,1.98193,5.59435,4.43617,5.43657,10.3379,0.311813
612,2.1203,2.09085,3.15055,2.07191,2.34283,2.93111,1.90581,1.81174,2.17538,1.83979,2.68971,1.974,9.32882,2.16165,3.03339,19.3991,13.1297,19.6597,11.3549,2.5705
312,1.90755,2.04678,2.30552,2.11098,2.2464,3.66824,2.00218,19.0699,16.3039,15.4854,55.4325,3.02956,3.93829,0.304623,1.92864,0,0,0,0,0
15,3.7117,2.19986,2.67576,2.8175,2.51343,2.14066,1.98603,2.4644,2.45048,2.1406,2.31895,2.14415,2.4243,2.03141,3.03689,2.40603,2.45337,2.2113,2.28528,2.80989
417,2.2131,2.44533,2.27019,2.55672,2.85474,2.13814,2.16874,2.37368,2.40525,1.96077,2.51452,2.81205,2.05132,2.40213,2.16995,2.11447,3.44712,2.1789,2.44818,1.98202
613,2.66949,2.23399,2.10791,2.15612,2.26938,2.26602,2.4422,2.09387,2.58828,13.4512,2.09896,2.06625,2.50269,2.14133,3.33833,2.6545,2.48467,3.07937,6.79391,3.78114
213,5.89238,2.01538,3.87834,2.64415,3.6738,5.34353,4.06927,6.68533,12.4168,14.904,14.8219,8.23473,7.42742,8.29614,12.5494,0.318329,1.4721,0,0,0
614,2.28147,2.71743,2.19536,1.98607,2.64806,2.289,2.16763,2.33297,2.14526,2.44726,2.37206,2.68224,3.86265,3.09981,2.15904,2.50402,2.11089,2.22692,2.29505,2.90711
110,3.11096,3.41182,5.00859,18.0241,42.2173,4.42066,5.467,0.404816,0.118903,0.0112223,0.0311537,0,0,0,0,0,0,0,0,0
16,1.98202,2.62241,2.31889,2.1643,2.1169,2.17224,2.35336,2.11702,2.36299,2.01425,2.17201,2.87926,6.15211,2.08336,3.94415,3.13008,8.36449,51.9514,11.4108,18.6758
17,1.85358,1.98684,2.27856,2.11964,2.2581,2.24619,2.60968,2.07974,2.08893,2.09737,3.62353,1.94077,2.24111,2.23083,2.32423,2.13486,2.74458,2.61483,2.3045,3.74736
313,2.40575,1.93128,2.97927,2.59799,2.25744,2.04931,2.30847,2.43735,2.15465,2.02408,2.35481,2.60804,3.50887,2.58188,2.25102,12.7742,6.86663,5.78142,19.3022,0.0476708
511,2.07371,2.95534,2.27549,2.31029,1.94897,2.95387,2.88457,2.62661,2.06826,2.39588,2.30274,2.67567,5.4302,6.03881,6.07907,4.55848,7.30227,10.3909,0.043825,1.28295
111,2.4906,2.06378,1.97169,2.11594,2.34568,2.58526,1.94866,4.03998,2.30707,2.16965,2.22883,4.26188,2.17916,2.53498,2.03872,2.39103,2.09459,2.24308,2.45497,2.20916
713,5.9494,23.1135,19.1077,11.5727,9.46467,5.08443,5.76151,4.11115,6.88944,0.133768,1.34152e-05,0.873616,0.00023322,0,0,0,0,0,0,0
714,2.16048,2.32854,1.84582,2.45397,2.13896,1.86572,2.2444,2.99732,2.06833,2.64274,2.57554,2.46684,2.31274,2.14896,2.44037,2.51844,2.18615,3.31261,122.104,8.53334
314,2.51649,2.66166,2.21491,2.51995,1.99336,4.0226,2.5777,2.32751,2.41551,3.12997,2.27814,2.94243,2.77454,3.26899,7.63082,3.96136,7.06691,5.8597,6.1236,1.85634
112,2.53141,2.44769,1.85448,2.16771,2.77109,2.03653,2.48371,2.2117,2.5255,6.91391,3.30793,2.36197,3.00054,2.26708,2.1424,6.05103,11.0649,12.4888,6.82189,1.95585
418,3.81715,2.28698,7.04739,4.61685,20.9678,4.13097,4.66209,12.4021,12.2871,0.759156,3.49792,3.37535,2.17051,1.65747,21.6996,1.68486,4.75626,0.0366725,1.269,0.472211
512,2.31521,2.24292,3.24953,3.40639,4.44728,2.10711,6.10117,27.6587,0.0546018,1.25513,2.43275,1.88264,2.23726,0.0102567,1.54947e-06,0,0.423008,1.47381,0.160749,1.16355
113,2.40257,2.47379,3.77718,4.46929,5.62286,2.41859,2.1148,2.11799,2.48522,2.37847,2.73653,2.38191,2.48656,2.28008,2.56421,2.9289,2.46324,2.3594,2.25446,2.31949
513,2.14065,2.18968,2.12472,1.88664,2.45004,2.35423,2.35633,2.30825,2.63317,2.48992,3.45305,2.30068,2.10461,2.07878,2.57853,2.53921,2.39674,2.46014,2.46249,2.62048
214,26.7633,6.94105,3.21351,3.84265,0.958097,11.7669,18.8802,3.74794,2.32499,0.00104268,0.0923994,0.0151045,5.57565,1.70214,0.384881,0.0418137,0.0890031,0,0.183261,0.149745
615,2.51673,2.09107,2.66045,1.98378,1.95168,2.00078,4.26269,2.28675,2.57586,2.83436,3.20373,10.8406,5.10914,8.12273,18.51,2.59193,4.82463,1.65503,10.5039,0.422717
514,2.25807,2.02466,5.06137,2.51309,2.70509,3.11419,4.66039,9.26819,2.26757,11.0999,6.81618,15.1628,8.57371,4.18338,4.68243,4.96702,6.37659,4.37631,4.83211,6.1497
515,1.9729,2.12435,2.5905,2.12586,1.9452,2.52727,2.09481,2.3295,2.01174,2.30514,3.16087,2.05984,2.47701,2.39874,3.17361,2.25727,2.12503,2.41261,2.28881,2.15775
419,3.44894,2.31362,5.3292,5.65496,2.49361,2.91438,4.52957,2.51612,5.38867,6.88615,3.41897,2.87831,3.09771,2.82586,3.42659,0.000299243,1.6565e-06,0,0,0
616,2.84813,2.27677,2.0688,1.93696,2.41664,2.2712,2.7811,3.54228,2.40615,2.24556,2.04828,2.25858,2.73714,3.30583,2.41215,2.23682,2.25629,2.27783,2.21725,2.17074
420,2.16829,2.5782,2.39357,1.91196,2.42344,2.50335,1.99695,2.25061,2.50677,2.22512,2.09632,2.53082,2.04565,2.32488,2.5094,1.99214,3.74723,2.75096,2.18014,2.17676
516,2.22172,1.80503,2.39901,2.55542,2.55743,2.66505,3.20579,3.47017,3.2723,2.56603,2.58446,2.80046,2.87587,3.5836,4.11251,2.87197,4.20378,3.52062,3.91318,3.20652
114,2.48655,2.71161,2.57833,1.9251,2.55058,3.51059,3.10387,4.08579,2.80069,2.83671,17.3631,21.0959,42.4085,14.5449,9.66377,1.63581,2.13658,0.588176,0.571146,0.0533358
315,3.27113,1.99434,2.1768,1.95014,2.16414,2.64386,2.07195,2.99049,21.4399,4.2074,5.93436,2.50593,3.60172,2.89063,2.73689,3.6902,2.933,5.6943,18.2522,4.70134
115,1.54631,5.61421,6.52969e-06,1.20223,0.328963,1.53975,0.0526524,1.55671e-05,1.26242e-06,1.13322e-05,0.000192004,1.38422,0.395924,0,0,0,0,0,0,0
215,4.94373,2.33292,3.64328,7.20037,10.189,11.4827,11.209,3.45004,4.9627,5.01964,5.27723,3.28316,3.53595,8.84294,3.82531,2.95949,3.52939,3.61367,3.44318,4.53701
316,2.2009,2.09273,2.04927,3.55721,2.6546,3.6317,3.20716,10.9586,11.1923,3.33087,4.071,3.58473,4.03325,4.67449,5.09672,5.87306,6.44178,6.42814,7.72107,17.626
18,9.58639,33.6112,10.717,29.9869,9.80913,2.20818,3.18802,3.06312,0.747277,0.44014,1.45973,0.00151088,6.45004,0.00127128,0.241336,0.105844,0.370102,1.74061,0.0363888,0.883281
317,2.02125,2.35797,1.99002,1.97145,2.72683,2.28009,1.93211,2.03722,2.26024,1.98968,2.2983,2.89229,2.20965,2.19312,2.34979,3.21249,2.46408,2.21341,2.27603,2.32701
715,2.00441,3.67375,1.868,2.0874,2.57958,3.04564,2.04124,2.1065,2.20184,2.21338,3.91351,2.23363,2.44309,2.10984,2.17258,2.1331,5.91412,7.79359,7.96336,0.880022
716,2.03096,2.61402,2.17958,2.8214,2.24379,2.07238,3.14837,2.14046,2.46126,2.57279,2.16158,2.19518,2.24399,3.05777,2.32342,2.21023,2.4991,2.44452,3.6719,2.07112
617,2.34034,2.22943,2.30096,4.43001,2.83672,2.36552,2.1274,3.99873,19.0766,22.6573,1.55051,0.0311569,8.59891,46.4208,0,0,0,18.5657,1.08856,0
717,1.95052,2.17773,2.08857,2.99856,12.6048,2.12491,28.6499,3.0966,82.33,8.03974,0,1.40273,0,0,0,0,0,0,0,0
